date,mir,blue,nir,red,evi,ndvi
2015-08-29,0.2772897583831439,0.05454503338749375,0.3052856008661409,0.14929503012122824,0.22350534437878933,0.33526267292731177
2015-09-06,0.28786169883510315,0.05423765733740149,0.28457253823735645,0.14974872377309117,0.190069939435147,0.3080072820489781
2015-09-14,0.2970593908543575,0.053866283236323045,0.2663139504228946,0.14992824312834016,0.16141389080247875,0.2848620432834411
2015-09-22,0.3032836681139122,0.053343583196842403,0.2532051131318433,0.1494248188184882,0.1428988705984537,0.2705663215089862
2015-09-30,0.3043033541548691,0.05249307180001413,0.2483243261503678,0.14728661659774303,0.14115845738193633,0.27154937656741085
2015-10-08,0.2978519335917524,0.051129857591360885,0.25455990640136367,0.14242153194517215,0.16260235930327782,0.2942305525231539
2015-10-16,0.2824137616984803,0.049159489618560544,0.2733471067191262,0.13386462616353373,0.2107349383419308,0.34252602811360977
2015-10-24,0.2572319314609842,0.046592914088215254,0.3050143562237466,0.12098389755204508,0.28660934842219965,0.41796909802011206
2015-11-01,0.22404931739615544,0.04380811884976997,0.3467600276928535,0.1045364285718336,0.3838958787693493,0.5144525523852844
2015-11-09,0.18587404067189142,0.041353540400044304,0.39429317599715286,0.08602201282463426,0.49270067344362206,0.6221172985854935
2015-11-17,0.14807412718599566,0.04005073795085719,0.4408136962019949,0.06843668944345059,0.5969740576677565,0.7244383237051774
2015-11-25,0.11662672514666408,0.040737358520585076,0.4789607945056968,0.0551625299582584,0.679329018780638,0.8034322861936737
2015-12-03,0.09697432956905477,0.04393148425794854,0.5023514756696208,0.04924038297699146,0.7249608617395765,0.8438662623840822
2015-12-11,0.09358303444689842,0.049875339906399814,0.5058728075172608,0.05307553572135785,0.7223165662041107,0.8340147573152474
2015-12-19,0.10708470807769097,0.057970997007026875,0.4889925027129889,0.06656804256465197,0.6714558354980691,0.7747277335706186
2015-12-27,0.136082901285209,0.06723901437069033,0.45355030594606444,0.08832160578155988,0.5783494199027392,0.673198669926701
2016-01-04,0.17513540144054454,0.07611478858321748,0.40597896004706485,0.11443742295218404,0.46011625251009186,0.5484126480625148
2016-01-12,0.21689709103565466,0.0829541143917919,0.3548498828746523,0.14000097029350558,0.3385934056405868,0.42400618515731464
2016-01-20,0.25296874955950965,0.0862871316345567,0.30989719659977766,0.15971603453151403,0.23764858289381763,0.32519578901603835
2016-01-28,0.27659290087896415,0.08523718215932985,0.2790363201752771,0.16962480654647158,0.1758227361263221,0.27089676851971023
2016-02-05,0.28391330833071327,0.07988021266327597,0.26696985284246544,0.1680520549440671,0.16248476162831335,0.26931714571914034
2016-02-13,0.2738893233551201,0.07091564707850012,0.27528556857001374,0.15526036231741933,0.19892068827272102,0.31974781280404774
2016-02-21,0.24964238484048615,0.059910383469762414,0.3009652933542765,0.13432598103271662,0.27461387219061173,0.4085651155774305
2016-02-29,0.21576781261437458,0.04850557810853929,0.33925599801501993,0.10906275799634052,0.3754085564157979,0.5187795178314346
2016-03-08,0.17858913163249787,0.03831626901009452,0.38331664280765576,0.08402301495067359,0.48313996953484567,0.630040169912891
2016-03-16,0.14360621381381203,0.030470640580542607,0.4269198355784993,0.06282516863628114,0.5824892387157816,0.7261085856840055
2016-03-24,0.11466711660193757,0.025297146762229637,0.4652003440635295,0.047420411672982915,0.6635081559696268,0.7981017911088364
2016-04-01,0.0938416225590017,0.022628176495718296,0.49489391600417815,0.03838495262029371,0.7210951655157681,0.8430565931646528
2016-04-09,0.08054578907012808,0.02161365654335625,0.5151460449593478,0.0343098842579312,0.75723042872291,0.8665237839676352
2016-04-17,0.07337859479113706,0.02138710677772709,0.5259127398575216,0.03341106765856336,0.7754948985691275,0.8754791677296643
2016-04-25,0.07003861959065581,0.021170808932013084,0.5280862044902822,0.033621507830038755,0.7809198637607058,0.877809872941293
2016-05-03,0.06879335040311742,0.020553547373542258,0.5223856635222693,0.03359070441430608,0.7766769387111078,0.8782814554414025
2016-05-11,0.06899540964817501,0.019712339139089898,0.5091016397284822,0.033194439446647725,0.7626525297416482,0.8763779888736223
2016-05-19,0.07077642987150679,0.01906493917754294,0.48853235627684893,0.03298801275764185,0.7374378556611965,0.8691135689948968
2016-05-27,0.07536299857227396,0.01932465322266882,0.4610751859664993,0.03443532695664912,0.6980734416681912,0.8503493115742164
2016-06-04,0.08387426330951252,0.021030019367795624,0.4279364531621779,0.038785584461259945,0.6433813882512582,0.8156061876962883
2016-06-12,0.09706537571695457,0.0243808144749889,0.3916412589668125,0.046779047500914155,0.5753897467354421,0.7636825440797135
2016-06-20,0.11495877301962823,0.029237830221416804,0.3554058728938727,0.05843404267704357,0.4987279106604723,0.6968015439464128
2016-06-28,0.1364340593040581,0.034961678269016805,0.3233507971211298,0.07266783742993721,0.421749198279428,0.6222597021559757
2016-07-06,0.1600631512076564,0.040850503336804664,0.29893304563862677,0.08815335867122595,0.3523849458113096,0.5478414516832701
2016-07-14,0.18410779405492433,0.04618567074530517,0.2843485605211492,0.10335013516437597,0.29721452794155134,0.4812561287959476
2016-07-22,0.20730953547056857,0.0505242102602116,0.2801034346724192,0.11720915584890468,0.25934353428554524,0.4270730629299113
2016-07-30,0.22925137486163066,0.053879462839976244,0.28413294286636315,0.1295254676894861,0.2363863858307801,0.38470756490150926
2016-08-07,0.24999702584650102,0.05646438227358441,0.2937100496578344,0.14052409562056478,0.2240682096905262,0.351399756130339
