date,mir,blue,nir,red,evi,ndvi
2003-08-29,0.14739560800314064,0.03375004786473038,0.16061986869675754,0.06745353123598899,0.1744863791459053,0.3993501997794543
2003-09-06,0.157352603470522,0.03283999361940011,0.15760991443727204,0.06761722512983084,0.16909019940948328,0.3908705414590904
2003-09-14,0.166365304317564,0.03228892645263741,0.15600700391187805,0.06796599367343695,0.165777889375191,0.38518743214636003
2003-09-22,0.1734582725724762,0.03242836176730144,0.15714924688969617,0.0686589554917648,0.16657126021120217,0.3850443219951707
2003-09-30,0.17779525989035463,0.03335403459044552,0.16163057855506222,0.06967886328863515,0.1725760599478699,0.3920953908862747
2003-10-08,0.17870440189667308,0.035026416772141515,0.1695738045221412,0.07091837574100046,0.18426725424949741,0.40719887006264455
2003-10-16,0.17608685024863752,0.037109866694218584,0.17995824907191404,0.07210093281851691,0.20047225236465455,0.4290373382994531
2003-10-24,0.17013006507800504,0.03918608169908758,0.19136827279395896,0.07292006549863311,0.21938179028890187,0.4554032562772271
2003-11-01,0.16154606808416627,0.04087412505004342,0.20217471990296168,0.07317250127345427,0.23855967868985076,0.4830280792289939
2003-11-09,0.1512338960461685,0.041873144066829654,0.2108630020902044,0.07274613984144263,0.25555856025201784,0.5085005720149143
2003-11-17,0.14021953314069602,0.042204927574101075,0.21676337555121764,0.07180918689659588,0.2687784419502823,0.5292618793865862
2003-11-25,0.12950402634263466,0.042033045186983066,0.21965148893933137,0.07063862685959069,0.27715768558976833,0.5433908207714471
2003-12-03,0.11978880032162414,0.041723439864045066,0.22018250307003648,0.06961945565349638,0.2809486495633471,0.5507410945514427
2003-12-11,0.1115861441706858,0.04166675366768011,0.2192806618282189,0.06912008870845215,0.28092144850123757,0.5519489713213668
2003-12-19,0.10494851334437523,0.04207862834271925,0.2178721202425613,0.06927526452532279,0.27839458457848393,0.5487837440398329
2003-12-27,0.09972902208799964,0.043049174214916615,0.2167413269286631,0.07007865292829155,0.2747628298136268,0.5433268428879617
2004-01-04,0.09550298845254201,0.044328907077615186,0.2160014402972491,0.07119573052188678,0.27098913190402385,0.5374967692659045
2004-01-12,0.0917642532782145,0.04548986091984521,0.21530166748080942,0.07213989571118518,0.26756406342199635,0.532740288074907
2004-01-20,0.08801521799953277,0.04598525039890601,0.21387231158483536,0.07234351303425546,0.26442081066111617,0.5298077556922617
2004-01-28,0.08391386876877482,0.04540769401237883,0.2110775568888287,0.07139973233629925,0.2613606440408012,0.5290190919525677
2004-02-05,0.07937434015443924,0.04360095182683821,0.2065748695420763,0.06918180451013763,0.25806176882809717,0.5301001495579897
2004-02-13,0.07450057344826219,0.04065092921378689,0.20043627467576508,0.06580936955217019,0.254378579397443,0.532648027491538
2004-02-21,0.06966689375763725,0.03700022154188866,0.19336685892795216,0.06176098048712692,0.25047533797265775,0.5361452241054652
2004-02-29,0.06531495503354413,0.033171318896810895,0.18625024908997712,0.057588566654946514,0.2466781292493536,0.5401556138668995
2004-03-08,0.061951413708870334,0.029757206808600157,0.18015518473798128,0.053903459859318714,0.24352563705864286,0.5443950725206345
2004-03-16,0.05998092421547459,0.027191389840628393,0.17587807624881563,0.0511507298730356,0.2414642349843929,0.5486610116184384
2004-03-24,0.05962786580424056,0.025631940616367834,0.17373382655777153,0.04949060628896217,0.2407514474109368,0.5528600117231096
2004-04-01,0.060934981320364,0.02502931407661026,0.17364000799499646,0.04887022143567699,0.2414207282822007,0.5569214944244473
2004-04-09,0.0636749767468329,0.025038481719891915,0.17494100053886008,0.04893365113014275,0.24316838413993908,0.5607952372878434
2004-04-17,0.06750530445765626,0.025283589122385597,0.17689735557291725,0.04928881980244361,0.24560086162138384,0.5644413565528826
2004-04-25,0.07193885743704981,0.025388340767777292,0.1787289661726774,0.04953572252460384,0.2482334205190675,0.5678333279597554
2004-05-03,0.07652401889659972,0.025123786950867012,0.17990969657064151,0.04942245547914148,0.25067122875850845,0.5709203051114895
2004-05-11,0.08089285332226885,0.024503818559083825,0.1803383460858965,0.048942656930490394,0.25268186615664284,0.5736069511722656
2004-05-19,0.0848243279340348,0.023669082108743834,0.18013614753072504,0.04823050089515993,0.25410666903781187,0.5756679601621144
2004-05-27,0.08832644259444705,0.022927565149191385,0.17971794456725929,0.04760996684017513,0.25487986252944683,0.5766693645222478
2004-06-04,0.09154106927142404,0.022548973710341917,0.17942378032528716,0.04738633769974419,0.2548682601400938,0.5760070091751255
2004-06-12,0.09479248965629977,0.022711410984285214,0.17942076954594297,0.0478017787147809,0.2538124568906927,0.5728324226775636
2004-06-20,0.0984198696396643,0.023462461310021228,0.17966074341709878,0.04897223769212221,0.2513813984720936,0.566315060103165
2004-06-28,0.1027556609381923,0.024650478844696903,0.1797715878616486,0.05081646083978328,0.24714983138853244,0.5556991999607237
2004-07-06,0.10802579349893218,0.026074293497807193,0.17935598215516363,0.05318057685840513,0.24081307365893567,0.5405610759148308
2004-07-14,0.11428102096408499,0.02748518394086073,0.1780312768437244,0.055824490845978,0.23228331147694947,0.5210151521251677
2004-07-22,0.12144745459042529,0.028710461348427935,0.1756200556110752,0.058551267752860674,0.22171866188868067,0.4975866164133348
2004-07-30,0.12927541277095625,0.029710329749120672,0.17227961390656615,0.06124927716924343,0.20964499520251292,0.47138565636258273
2004-08-07,0.13750509358429996,0.03051311873502884,0.16828041463943977,0.06387106940984308,0.19663102641092445,0.4435262266159805
