date,mir,blue,nir,red,evi,ndvi
2014-08-29,0.32458615045236644,0.04483111222981985,0.27321659910476637,0.1551470341887938,0.1583254776412885,0.2623471682136184
2014-09-06,0.3106759881639702,0.046990202845903134,0.2713149412945277,0.1503118441994078,0.16752266274276356,0.28003559786476884
2014-09-14,0.2984662888558146,0.04884060255082182,0.2695560963000277,0.14582047958662542,0.1759782965852301,0.2961631108272869
2014-09-22,0.28929272405563733,0.050122808829574345,0.26813651278010153,0.14193875055425664,0.1832361969534218,0.30957336331254304
2014-09-30,0.2832820111326636,0.05074097420463183,0.26742795180309764,0.13867416926227608,0.18978214159669332,0.32044883235357435
2014-10-08,0.2797454438835776,0.05075207353046599,0.26783912278400923,0.13589056259485677,0.19657371907072457,0.3297584146423624
2014-10-16,0.2761765952149055,0.05059876599788874,0.26977698706618874,0.13316422253393573,0.20544902977884422,0.34010057132080396
2014-10-24,0.26991685436813484,0.050855163103788625,0.2735421817097318,0.13013425393654007,0.21802171760053335,0.3539347367106866
2014-11-01,0.2590792204424169,0.052256916335086355,0.2790876810381221,0.12684679619083758,0.23455343144456056,0.3721249903620214
2014-11-09,0.24286089206123418,0.05547480831891833,0.2861564659893394,0.12365806804924583,0.25424802633486915,0.39410586219272603
2014-11-17,0.22346814639352852,0.06085417793046075,0.2940462364350221,0.12165418649495799,0.2737917944464205,0.41574910357213035
2014-11-25,0.20421615871820517,0.06846879734221127,0.30195913563771387,0.12203960437952124,0.28930414540247246,0.4320439365069533
2014-12-03,0.18994984643706675,0.07772908196628821,0.30909529969244864,0.12589505075864232,0.2968088854940324,0.4375815720370841
2014-12-11,0.18509484528864234,0.08775347644224649,0.31484617474534765,0.1338605135059722,0.29345378029753444,0.42838646847219564
2014-12-19,0.19163759560721524,0.09716578022096907,0.31923144990544716,0.14521807726341895,0.28013565687365277,0.40545559741339143
2014-12-27,0.20976754624159252,0.10452887098591955,0.3226229101850908,0.15855779382103066,0.25980607859124794,0.3725465202918141
2015-01-04,0.235448050657969,0.10856551771205888,0.3261113362602031,0.1711508325413684,0.23954249216852946,0.33900240940170606
2015-01-12,0.2624576952925817,0.10848077692581672,0.33104799362605997,0.1800058998110107,0.2276271003574432,0.3157599766336674
2015-01-20,0.28312658619457065,0.1040313724303001,0.3388920123177188,0.18220126880273693,0.23260173782761523,0.3140616256419024
2015-01-28,0.291681150592117,0.09558276070467521,0.350579252015439,0.1761260281195507,0.2595629541953228,0.3404521978421484
2015-02-05,0.28481172037056257,0.08418624884804131,0.36639271906079574,0.1617613772945141,0.30937411754066024,0.3957181001150306
2015-02-13,0.26268212573465305,0.07117444202274317,0.3858095103248504,0.1406011324149456,0.37848123141225976,0.4748951373809844
2015-02-21,0.22941459388211002,0.05815094546501096,0.40739169336650544,0.11580926429793209,0.4584051185760658,0.5666446773601178
2015-03-01,0.19062347885556416,0.04645544379200177,0.42928925257776934,0.09076982893556246,0.5395520582457403,0.6586910919111917
2015-03-09,0.15332363621681655,0.03707753932514057,0.44924462537986304,0.06895856750780459,0.6114877414026436,0.7382900591826032
2015-03-17,0.12279527944405015,0.03046208937915167,0.46527604703817127,0.05263344941433339,0.6667502392711206,0.797207684905126
2015-03-25,0.10207970479612498,0.026427035196916415,0.47577928347495785,0.04256692048779066,0.7015656550086297,0.8327176855811949
2015-04-02,0.09157650712572407,0.02446214233897985,0.47979351107615653,0.03825073730019449,0.7157547599197336,0.846728435347984
2015-04-10,0.08872305821227383,0.023722041345228408,0.4771047932578324,0.0377790037986532,0.713116430122617,0.8461847132440975
2015-04-18,0.09038403781808071,0.02349366543417893,0.46799529042921034,0.03922110043125131,0.6980659533580041,0.8378081089133941
2015-04-26,0.09302954941309102,0.02325711540897861,0.4532821913091139,0.040757066013680406,0.6753767623532415,0.827544309153739
2015-05-04,0.0947947694008833,0.022850146167779258,0.4339570116407338,0.041579475141877806,0.6477868337403597,0.8174309522908844
2015-05-12,0.0958515355045177,0.0225221147568088,0.4111793713441183,0.04208693329589662,0.6155700989364364,0.8048965290385366
2015-05-20,0.09774425185898966,0.022667343808525035,0.3861625876187858,0.04332746462616274,0.5777618197706642,0.7854150309486815
2015-05-28,0.10345110783217765,0.02381202751703951,0.36017445948286764,0.04700328232848572,0.532181308308805,0.7526115914256568
2015-06-05,0.11514261845310277,0.02625543278514033,0.33456814553084635,0.05425780245076179,0.47822811978285173,0.7030861941017337
2015-06-13,0.13386400077489072,0.030008677342680718,0.3107914273671095,0.06549070340270738,0.41733749789828056,0.6372351224742523
2015-06-21,0.15875937916761151,0.03476609196888986,0.2902342536171245,0.0800542327187306,0.35332040650982377,0.5598482876091457
2015-06-29,0.18680396121032317,0.03987005814379809,0.2741952121194609,0.09611715516772,0.29261996488353736,0.48060601563554783
2015-07-07,0.21452486501556195,0.04464578173359458,0.2635260576547996,0.1116685553151274,0.24136120601714087,0.40927119124934724
2015-07-15,0.23814312270811827,0.048435950510942724,0.2585344236590764,0.12460871358894038,0.20497843993156117,0.3551639425917047
2015-07-23,0.2555357721660967,0.050904276862920025,0.2588461351991495,0.13379822752396764,0.18557770821377076,0.3227179979005068
2015-07-31,0.26660629321012436,0.05210058924219635,0.26331386210932706,0.13926498792422018,0.18131090548346243,0.31050943815502524
2015-08-08,0.272788607452014,0.05234211762941006,0.2704966243353613,0.1418885196714222,0.18788818094858287,0.3132306812349024
